Catalog Num,Course Level,Grade Group,Section,Subject,sumHeadcount
1210,1000-1999,W,4,BIOL - Biology,4
1210,1000-1999,W,3,BIOL - Biology,22
1210,1000-1999,W,2,BIOL - Biology,6
1210,1000-1999,W,1,BIOL - Biology,11
1210,1000-1999,E,71,BIOL - Biology,12
1210,1000-1999,E,70,BIOL - Biology,7
1210,1000-1999,E,20,BIOL - Biology,3
1210,1000-1999,E,4,BIOL - Biology,3
1210,1000-1999,E,3,BIOL - Biology,54
1210,1000-1999,E,2,BIOL - Biology,24
1210,1000-1999,E,1,BIOL - Biology,21
1210,1000-1999,D,71,BIOL - Biology,3
1210,1000-1999,D,70,BIOL - Biology,2
1210,1000-1999,D,20,BIOL - Biology,1
1210,1000-1999,D,4,BIOL - Biology,4
1210,1000-1999,D,3,BIOL - Biology,30
1210,1000-1999,D,2,BIOL - Biology,21
1210,1000-1999,D,1,BIOL - Biology,26
1210,1000-1999,C,71,BIOL - Biology,10
1210,1000-1999,C,70,BIOL - Biology,6
1210,1000-1999,C,20,BIOL - Biology,8
1210,1000-1999,C,4,BIOL - Biology,15
1210,1000-1999,C,3,BIOL - Biology,65
1210,1000-1999,C,2,BIOL - Biology,67
1210,1000-1999,C,1,BIOL - Biology,96
1210,1000-1999,B,71,BIOL - Biology,8
1210,1000-1999,B,70,BIOL - Biology,5
1210,1000-1999,B,20,BIOL - Biology,13
1210,1000-1999,B,4,BIOL - Biology,42
1210,1000-1999,B,3,BIOL - Biology,87
1210,1000-1999,B,2,BIOL - Biology,85
1210,1000-1999,B,1,BIOL - Biology,121
1210,1000-1999,A,71,BIOL - Biology,15
1210,1000-1999,A,70,BIOL - Biology,10
1210,1000-1999,A,20,BIOL - Biology,17
1210,1000-1999,A,4,BIOL - Biology,23
1210,1000-1999,A,3,BIOL - Biology,67
1210,1000-1999,A,2,BIOL - Biology,40
1210,1000-1999,A,1,BIOL - Biology,60
1330,1000-1999,E,301,BIOL - Biology,1
1330,1000-1999,C,301,BIOL - Biology,1
1330,1000-1999,B,301,BIOL - Biology,5
1330,1000-1999,A,301,BIOL - Biology,6
2005,2000-2999,B,1,BIOL - Biology,1
2005,2000-2999,A,1,BIOL - Biology,11
2010,2000-2999,Other,1,BIOL - Biology,1
2010,2000-2999,W,1,BIOL - Biology,8
2010,2000-2999,E,1,BIOL - Biology,15
2010,2000-2999,D,1,BIOL - Biology,15
2010,2000-2999,C,1,BIOL - Biology,31
2010,2000-2999,B,1,BIOL - Biology,47
2010,2000-2999,A,1,BIOL - Biology,24
2015,2000-2999,W,2,BIOL - Biology,3
2015,2000-2999,E,3,BIOL - Biology,1
2015,2000-2999,E,2,BIOL - Biology,1
2015,2000-2999,C,3,BIOL - Biology,2
2015,2000-2999,C,2,BIOL - Biology,2
2015,2000-2999,B,3,BIOL - Biology,3
2015,2000-2999,B,2,BIOL - Biology,5
2015,2000-2999,A,3,BIOL - Biology,9
2015,2000-2999,A,2,BIOL - Biology,13
2020,2000-2999,Other,1,BIOL - Biology,1
2020,2000-2999,W,1,BIOL - Biology,25
2020,2000-2999,E,1,BIOL - Biology,37
2020,2000-2999,D,1,BIOL - Biology,35
2020,2000-2999,C,1,BIOL - Biology,100
2020,2000-2999,B,1,BIOL - Biology,87
2020,2000-2999,A,1,BIOL - Biology,56
2021,2000-2999,W,1,BIOL - Biology,1
2021,2000-2999,E,1,BIOL - Biology,2
2021,2000-2999,D,1,BIOL - Biology,1
2021,2000-2999,C,1,BIOL - Biology,4
2021,2000-2999,B,1,BIOL - Biology,7
2021,2000-2999,A,1,BIOL - Biology,5
2030,2000-2999,Other,1,BIOL - Biology,1
2030,2000-2999,W,1,BIOL - Biology,1
2030,2000-2999,E,1,BIOL - Biology,3
2030,2000-2999,D,1,BIOL - Biology,6
2030,2000-2999,C,1,BIOL - Biology,21
2030,2000-2999,B,1,BIOL - Biology,38
2030,2000-2999,A,1,BIOL - Biology,93
2210,2000-2999,W,1,BIOL - Biology,3
2210,2000-2999,E,1,BIOL - Biology,5
2210,2000-2999,D,1,BIOL - Biology,4
2210,2000-2999,C,1,BIOL - Biology,9
2210,2000-2999,B,1,BIOL - Biology,14
2210,2000-2999,A,1,BIOL - Biology,12
2325,2000-2999,Other,14,BIOL - Biology,1
2325,2000-2999,Other,1,BIOL - Biology,1
2325,2000-2999,W,14,BIOL - Biology,15
2325,2000-2999,W,1,BIOL - Biology,16
2325,2000-2999,E,14,BIOL - Biology,31
2325,2000-2999,E,1,BIOL - Biology,37
2325,2000-2999,D,14,BIOL - Biology,5
2325,2000-2999,D,1,BIOL - Biology,10
2325,2000-2999,C,14,BIOL - Biology,106
2325,2000-2999,C,1,BIOL - Biology,94
2325,2000-2999,B,14,BIOL - Biology,54
2325,2000-2999,B,1,BIOL - Biology,61
2325,2000-2999,A,14,BIOL - Biology,18
2325,2000-2999,A,1,BIOL - Biology,33
2420,2000-2999,Other,2,BIOL - Biology,2
2420,2000-2999,Other,1,BIOL - Biology,3
2420,2000-2999,W,2,BIOL - Biology,4
2420,2000-2999,W,1,BIOL - Biology,2
2420,2000-2999,E,70,BIOL - Biology,1
2420,2000-2999,E,2,BIOL - Biology,1
2420,2000-2999,E,1,BIOL - Biology,3
2420,2000-2999,D,2,BIOL - Biology,1
2420,2000-2999,D,1,BIOL - Biology,3
2420,2000-2999,C,71,BIOL - Biology,1
2420,2000-2999,C,70,BIOL - Biology,3
2420,2000-2999,C,2,BIOL - Biology,14
2420,2000-2999,C,1,BIOL - Biology,13
2420,2000-2999,B,71,BIOL - Biology,10
2420,2000-2999,B,70,BIOL - Biology,5
2420,2000-2999,B,2,BIOL - Biology,23
2420,2000-2999,B,1,BIOL - Biology,60
2420,2000-2999,A,71,BIOL - Biology,10
2420,2000-2999,A,70,BIOL - Biology,10
2420,2000-2999,A,2,BIOL - Biology,18
2420,2000-2999,A,1,BIOL - Biology,97
2425,2000-2999,W,7,BIOL - Biology,1
2425,2000-2999,W,5,BIOL - Biology,1
2425,2000-2999,W,1,BIOL - Biology,1
2425,2000-2999,C,4,BIOL - Biology,1
2425,2000-2999,C,3,BIOL - Biology,2
2425,2000-2999,C,1,BIOL - Biology,1
2425,2000-2999,B,8,BIOL - Biology,1
2425,2000-2999,B,7,BIOL - Biology,1
2425,2000-2999,B,6,BIOL - Biology,1
2425,2000-2999,B,5,BIOL - Biology,1
2425,2000-2999,B,4,BIOL - Biology,2
2425,2000-2999,B,3,BIOL - Biology,2
2425,2000-2999,A,8,BIOL - Biology,10
2425,2000-2999,A,7,BIOL - Biology,17
2425,2000-2999,A,6,BIOL - Biology,8
2425,2000-2999,A,5,BIOL - Biology,8
2425,2000-2999,A,4,BIOL - Biology,17
2425,2000-2999,A,3,BIOL - Biology,17
2425,2000-2999,A,2,BIOL - Biology,7
2425,2000-2999,A,1,BIOL - Biology,20
2800,2000-2999,W,2,BIOL - Biology,1
2800,2000-2999,E,5,BIOL - Biology,1
2800,2000-2999,B,4,BIOL - Biology,1
2800,2000-2999,A,5,BIOL - Biology,6
2800,2000-2999,A,4,BIOL - Biology,6
2800,2000-2999,A,3,BIOL - Biology,7
2800,2000-2999,A,2,BIOL - Biology,15
2800,2000-2999,A,1,BIOL - Biology,6
3080,3000-3999,B,1,BIOL - Biology,4
3080,3000-3999,A,1,BIOL - Biology,8
3205,3000-3999,B,2,BIOL - Biology,11
3205,3000-3999,B,1,BIOL - Biology,7
3205,3000-3999,A,2,BIOL - Biology,7
3205,3000-3999,A,1,BIOL - Biology,11
3210,3000-3999,E,1,BIOL - Biology,1
3210,3000-3999,D,1,BIOL - Biology,1
3210,3000-3999,C,2,BIOL - Biology,2
3210,3000-3999,C,1,BIOL - Biology,12
3210,3000-3999,B,2,BIOL - Biology,1
3210,3000-3999,B,1,BIOL - Biology,19
3210,3000-3999,A,2,BIOL - Biology,5
3210,3000-3999,A,1,BIOL - Biology,12
3215,3000-3999,B,1,BIOL - Biology,4
3215,3000-3999,A,1,BIOL - Biology,21
3240,3000-3999,W,1,BIOL - Biology,2
3240,3000-3999,E,1,BIOL - Biology,2
3240,3000-3999,D,1,BIOL - Biology,1
3240,3000-3999,C,1,BIOL - Biology,5
3240,3000-3999,B,1,BIOL - Biology,4
3240,3000-3999,A,1,BIOL - Biology,23
3310,3000-3999,E,1,BIOL - Biology,1
3310,3000-3999,C,1,BIOL - Biology,6
3310,3000-3999,B,1,BIOL - Biology,21
3310,3000-3999,A,1,BIOL - Biology,11
3315,3000-3999,W,2,BIOL - Biology,1
3315,3000-3999,E,1,BIOL - Biology,1
3315,3000-3999,D,2,BIOL - Biology,1
3315,3000-3999,C,2,BIOL - Biology,14
3315,3000-3999,C,1,BIOL - Biology,6
3315,3000-3999,B,2,BIOL - Biology,2
3315,3000-3999,B,1,BIOL - Biology,2
3315,3000-3999,A,1,BIOL - Biology,1
3320,3000-3999,E,1,BIOL - Biology,2
3320,3000-3999,D,1,BIOL - Biology,1
3320,3000-3999,C,1,BIOL - Biology,12
3320,3000-3999,B,1,BIOL - Biology,25
3320,3000-3999,A,1,BIOL - Biology,18
3330,3000-3999,W,1,BIOL - Biology,2
3330,3000-3999,E,1,BIOL - Biology,2
3330,3000-3999,D,1,BIOL - Biology,2
3330,3000-3999,C,1,BIOL - Biology,10
3330,3000-3999,B,1,BIOL - Biology,11
3330,3000-3999,A,1,BIOL - Biology,9
3340,3000-3999,E,1,BIOL - Biology,2
3340,3000-3999,D,1,BIOL - Biology,1
3340,3000-3999,C,1,BIOL - Biology,1
3340,3000-3999,B,1,BIOL - Biology,3
3340,3000-3999,A,1,BIOL - Biology,7
3360,3000-3999,Other,1,BIOL - Biology,1
3360,3000-3999,W,1,BIOL - Biology,1
3360,3000-3999,E,1,BIOL - Biology,3
3360,3000-3999,C,1,BIOL - Biology,9
3360,3000-3999,B,1,BIOL - Biology,14
3360,3000-3999,A,1,BIOL - Biology,8
3380,3000-3999,E,1,BIOL - Biology,2
3380,3000-3999,B,1,BIOL - Biology,21
3380,3000-3999,A,1,BIOL - Biology,25
3460,3000-3999,Other,1,BIOL - Biology,1
3460,3000-3999,W,1,BIOL - Biology,1
3460,3000-3999,E,1,BIOL - Biology,3
3460,3000-3999,D,1,BIOL - Biology,1
3460,3000-3999,C,1,BIOL - Biology,12
3460,3000-3999,B,1,BIOL - Biology,37
3460,3000-3999,A,1,BIOL - Biology,62
3480,3000-3999,D,1,BIOL - Biology,1
3480,3000-3999,B,1,BIOL - Biology,4
3480,3000-3999,A,1,BIOL - Biology,3
3510,3000-3999,W,1,BIOL - Biology,2
3510,3000-3999,E,1,BIOL - Biology,5
3510,3000-3999,D,1,BIOL - Biology,10
3510,3000-3999,C,1,BIOL - Biology,22
3510,3000-3999,B,1,BIOL - Biology,39
3510,3000-3999,A,1,BIOL - Biology,39
3525,3000-3999,E,3,BIOL - Biology,1
3525,3000-3999,D,2,BIOL - Biology,1
3525,3000-3999,B,3,BIOL - Biology,4
3525,3000-3999,B,2,BIOL - Biology,1
3525,3000-3999,A,3,BIOL - Biology,26
3525,3000-3999,A,2,BIOL - Biology,23
3550,3000-3999,W,1,BIOL - Biology,3
3550,3000-3999,E,1,BIOL - Biology,1
3550,3000-3999,C,1,BIOL - Biology,13
3550,3000-3999,B,1,BIOL - Biology,9
3550,3000-3999,A,1,BIOL - Biology,4
3960,3000-3999,E,3,BIOL - Biology,2
3960,3000-3999,B,3,BIOL - Biology,3
3960,3000-3999,A,3,BIOL - Biology,17
3960,3000-3999,A,2,BIOL - Biology,ds
3960,3000-3999,A,1,BIOL - Biology,10
4876,4000-4999,A,1,BIOL - Biology,15
4950,4000-4999,A,58,BIOL - Biology,ds
4955,4000-4999,Other,81,BIOL - Biology,ds
4955,4000-4999,Other,62,BIOL - Biology,ds
4955,4000-4999,E,15,BIOL - Biology,ds
4955,4000-4999,A,90,BIOL - Biology,ds
4955,4000-4999,A,89,BIOL - Biology,ds
4955,4000-4999,A,78,BIOL - Biology,ds
4955,4000-4999,A,73,BIOL - Biology,ds
4955,4000-4999,A,67,BIOL - Biology,ds
4955,4000-4999,A,66,BIOL - Biology,ds
4955,4000-4999,A,63,BIOL - Biology,ds
4955,4000-4999,A,61,BIOL - Biology,ds
4955,4000-4999,A,50,BIOL - Biology,ds
4955,4000-4999,A,47,BIOL - Biology,ds
4955,4000-4999,A,44,BIOL - Biology,ds
4955,4000-4999,A,43,BIOL - Biology,ds
4955,4000-4999,A,28,BIOL - Biology,ds
4955,4000-4999,A,27,BIOL - Biology,ds
4955,4000-4999,A,25,BIOL - Biology,ds
4955,4000-4999,A,15,BIOL - Biology,ds
4955,4000-4999,A,5,BIOL - Biology,ds
4995,4000-4999,Other,1,BIOL - Biology,2
4995,4000-4999,A,1,BIOL - Biology,24
4999,4000-4999,Other,1,BIOL - Biology,7
4999,4000-4999,A,1,BIOL - Biology,1
5030,5000-5999,W,1,BIOL - Biology,2
5030,5000-5999,E,1,BIOL - Biology,4
5030,5000-5999,D,1,BIOL - Biology,1
5030,5000-5999,C,1,BIOL - Biology,15
5030,5000-5999,B,1,BIOL - Biology,19
5030,5000-5999,A,1,BIOL - Biology,16
5120,5000-5999,W,1,BIOL - Biology,3
5120,5000-5999,C,1,BIOL - Biology,3
5120,5000-5999,B,1,BIOL - Biology,15
5120,5000-5999,A,1,BIOL - Biology,19
5255,5000-5999,Other,1,BIOL - Biology,1
5255,5000-5999,W,1,BIOL - Biology,1
5255,5000-5999,C,1,BIOL - Biology,2
5255,5000-5999,B,1,BIOL - Biology,7
5255,5000-5999,A,1,BIOL - Biology,12
5275,5000-5999,C,1,BIOL - Biology,3
5275,5000-5999,B,1,BIOL - Biology,10
5275,5000-5999,A,1,BIOL - Biology,9
5312,5000-5999,A,1,BIOL - Biology,5
5313,5000-5999,A,1,BIOL - Biology,22
5314,5000-5999,A,1,BIOL - Biology,22
5370,5000-5999,D,1,BIOL - Biology,1
5370,5000-5999,C,1,BIOL - Biology,6
5370,5000-5999,B,1,BIOL - Biology,18
5370,5000-5999,A,1,BIOL - Biology,28
5430,5000-5999,B,1,BIOL - Biology,20
5430,5000-5999,A,1,BIOL - Biology,4
5435,5000-5999,B,1,BIOL - Biology,6
5435,5000-5999,A,1,BIOL - Biology,13
5445,5000-5999,Other,4,BIOL - Biology,ds
5445,5000-5999,W,1,BIOL - Biology,2
5445,5000-5999,C,1,BIOL - Biology,1
5445,5000-5999,B,4,BIOL - Biology,ds
5445,5000-5999,B,1,BIOL - Biology,2
5445,5000-5999,A,4,BIOL - Biology,ds
5445,5000-5999,A,1,BIOL - Biology,8
5460,5000-5999,C,1,BIOL - Biology,1
5460,5000-5999,B,1,BIOL - Biology,7
5460,5000-5999,A,1,BIOL - Biology,14
5510,5000-5999,D,1,BIOL - Biology,1
5510,5000-5999,C,1,BIOL - Biology,2
5510,5000-5999,B,1,BIOL - Biology,5
5510,5000-5999,A,1,BIOL - Biology,7
5900,5000-5999,E,1,BIOL - Biology,1
5900,5000-5999,B,1,BIOL - Biology,1
5900,5000-5999,A,3,BIOL - Biology,ds
5900,5000-5999,A,1,BIOL - Biology,8
1040,1000-1999,E,301,CHEM - Chemistry,1
1040,1000-1999,C,301,CHEM - Chemistry,2
1040,1000-1999,B,301,CHEM - Chemistry,5
1040,1000-1999,A,301,CHEM - Chemistry,6
1070,1000-1999,E,1,CHEM - Chemistry,7
1070,1000-1999,D,1,CHEM - Chemistry,18
1070,1000-1999,C,1,CHEM - Chemistry,20
1070,1000-1999,B,1,CHEM - Chemistry,20
1070,1000-1999,A,1,CHEM - Chemistry,54
1110,1000-1999,W,1,CHEM - Chemistry,4
1110,1000-1999,E,1,CHEM - Chemistry,12
1110,1000-1999,D,1,CHEM - Chemistry,6
1110,1000-1999,C,1,CHEM - Chemistry,41
1110,1000-1999,B,1,CHEM - Chemistry,64
1110,1000-1999,A,1,CHEM - Chemistry,43
1200,1000-1999,Other,1,CHEM - Chemistry,1
1200,1000-1999,W,90,CHEM - Chemistry,4
1200,1000-1999,W,1,CHEM - Chemistry,2
1200,1000-1999,E,90,CHEM - Chemistry,10
1200,1000-1999,E,1,CHEM - Chemistry,5
1200,1000-1999,D,90,CHEM - Chemistry,3
1200,1000-1999,D,1,CHEM - Chemistry,7
1200,1000-1999,C,90,CHEM - Chemistry,11
1200,1000-1999,C,1,CHEM - Chemistry,16
1200,1000-1999,B,90,CHEM - Chemistry,9
1200,1000-1999,B,1,CHEM - Chemistry,12
1200,1000-1999,A,90,CHEM - Chemistry,1
1200,1000-1999,A,1,CHEM - Chemistry,9
1208,1000-1999,E,90,CHEM - Chemistry,5
1208,1000-1999,D,90,CHEM - Chemistry,1
1208,1000-1999,C,90,CHEM - Chemistry,7
1208,1000-1999,B,90,CHEM - Chemistry,17
1208,1000-1999,A,90,CHEM - Chemistry,72
1210,1000-1999,Other,90,CHEM - Chemistry,1
1210,1000-1999,Other,17,CHEM - Chemistry,2
1210,1000-1999,Other,1,CHEM - Chemistry,2
1210,1000-1999,W,90,CHEM - Chemistry,6
1210,1000-1999,W,20,CHEM - Chemistry,4
1210,1000-1999,W,17,CHEM - Chemistry,13
1210,1000-1999,W,11,CHEM - Chemistry,10
1210,1000-1999,W,1,CHEM - Chemistry,16
1210,1000-1999,E,201,CHEM - Chemistry,2
1210,1000-1999,E,90,CHEM - Chemistry,11
1210,1000-1999,E,20,CHEM - Chemistry,4
1210,1000-1999,E,17,CHEM - Chemistry,32
1210,1000-1999,E,11,CHEM - Chemistry,22
1210,1000-1999,E,1,CHEM - Chemistry,38
1210,1000-1999,D,201,CHEM - Chemistry,3
1210,1000-1999,D,90,CHEM - Chemistry,2
1210,1000-1999,D,20,CHEM - Chemistry,2
1210,1000-1999,D,17,CHEM - Chemistry,31
1210,1000-1999,D,11,CHEM - Chemistry,28
1210,1000-1999,D,1,CHEM - Chemistry,46
1210,1000-1999,C,201,CHEM - Chemistry,6
1210,1000-1999,C,90,CHEM - Chemistry,23
1210,1000-1999,C,20,CHEM - Chemistry,7
1210,1000-1999,C,17,CHEM - Chemistry,53
1210,1000-1999,C,11,CHEM - Chemistry,32
1210,1000-1999,C,1,CHEM - Chemistry,61
1210,1000-1999,B,201,CHEM - Chemistry,10
1210,1000-1999,B,90,CHEM - Chemistry,11
1210,1000-1999,B,20,CHEM - Chemistry,12
1210,1000-1999,B,17,CHEM - Chemistry,75
1210,1000-1999,B,11,CHEM - Chemistry,31
1210,1000-1999,B,1,CHEM - Chemistry,86
1210,1000-1999,A,201,CHEM - Chemistry,15
1210,1000-1999,A,90,CHEM - Chemistry,24
1210,1000-1999,A,20,CHEM - Chemistry,15
1210,1000-1999,A,17,CHEM - Chemistry,108
1210,1000-1999,A,11,CHEM - Chemistry,32
1210,1000-1999,A,1,CHEM - Chemistry,91
1211,1000-1999,W,1,CHEM - Chemistry,2
1211,1000-1999,E,1,CHEM - Chemistry,2
1211,1000-1999,D,1,CHEM - Chemistry,1
1211,1000-1999,C,1,CHEM - Chemistry,3
1211,1000-1999,B,1,CHEM - Chemistry,21
1211,1000-1999,A,1,CHEM - Chemistry,47
1215,1000-1999,Other,1,CHEM - Chemistry,1
1215,1000-1999,W,26,CHEM - Chemistry,8
1215,1000-1999,W,14,CHEM - Chemistry,12
1215,1000-1999,W,1,CHEM - Chemistry,15
1215,1000-1999,E,202,CHEM - Chemistry,1
1215,1000-1999,E,201,CHEM - Chemistry,1
1215,1000-1999,E,26,CHEM - Chemistry,8
1215,1000-1999,E,14,CHEM - Chemistry,26
1215,1000-1999,E,1,CHEM - Chemistry,13
1215,1000-1999,D,201,CHEM - Chemistry,2
1215,1000-1999,D,26,CHEM - Chemistry,4
1215,1000-1999,D,14,CHEM - Chemistry,7
1215,1000-1999,D,1,CHEM - Chemistry,6
1215,1000-1999,C,201,CHEM - Chemistry,2
1215,1000-1999,C,26,CHEM - Chemistry,13
1215,1000-1999,C,14,CHEM - Chemistry,16
1215,1000-1999,C,1,CHEM - Chemistry,19
1215,1000-1999,B,202,CHEM - Chemistry,3
1215,1000-1999,B,201,CHEM - Chemistry,3
1215,1000-1999,B,26,CHEM - Chemistry,32
1215,1000-1999,B,14,CHEM - Chemistry,41
1215,1000-1999,B,1,CHEM - Chemistry,38
1215,1000-1999,A,202,CHEM - Chemistry,10
1215,1000-1999,A,201,CHEM - Chemistry,13
1215,1000-1999,A,26,CHEM - Chemistry,159
1215,1000-1999,A,14,CHEM - Chemistry,183
1215,1000-1999,A,1,CHEM - Chemistry,185
1220,1000-1999,W,1,CHEM - Chemistry,4
1220,1000-1999,E,70,CHEM - Chemistry,1
1220,1000-1999,E,1,CHEM - Chemistry,33
1220,1000-1999,D,1,CHEM - Chemistry,32
1220,1000-1999,C,70,CHEM - Chemistry,15
1220,1000-1999,C,1,CHEM - Chemistry,53
1220,1000-1999,B,70,CHEM - Chemistry,16
1220,1000-1999,B,1,CHEM - Chemistry,64
1220,1000-1999,A,70,CHEM - Chemistry,23
1220,1000-1999,A,1,CHEM - Chemistry,85
1225,1000-1999,W,1,CHEM - Chemistry,2
1225,1000-1999,E,1,CHEM - Chemistry,8
1225,1000-1999,D,1,CHEM - Chemistry,5
1225,1000-1999,C,1,CHEM - Chemistry,13
1225,1000-1999,B,1,CHEM - Chemistry,28
1225,1000-1999,A,1,CHEM - Chemistry,203
1240,1000-1999,W,3,CHEM - Chemistry,1
1240,1000-1999,W,2,CHEM - Chemistry,1
1240,1000-1999,B,2,CHEM - Chemistry,1
1240,1000-1999,B,1,CHEM - Chemistry,2
1240,1000-1999,A,3,CHEM - Chemistry,24
1240,1000-1999,A,2,CHEM - Chemistry,24
1240,1000-1999,A,1,CHEM - Chemistry,20
2000,2000-2999,Other,1,CHEM - Chemistry,77
2308,2000-2999,E,90,CHEM - Chemistry,1
2308,2000-2999,C,90,CHEM - Chemistry,1
2308,2000-2999,B,90,CHEM - Chemistry,2
2308,2000-2999,A,90,CHEM - Chemistry,22
2310,2000-2999,Other,4,CHEM - Chemistry,1
2310,2000-2999,W,4,CHEM - Chemistry,1
2310,2000-2999,W,1,CHEM - Chemistry,10
2310,2000-2999,E,4,CHEM - Chemistry,6
2310,2000-2999,E,1,CHEM - Chemistry,23
2310,2000-2999,D,4,CHEM - Chemistry,2
2310,2000-2999,D,1,CHEM - Chemistry,23
2310,2000-2999,C,4,CHEM - Chemistry,19
2310,2000-2999,C,1,CHEM - Chemistry,59
2310,2000-2999,B,4,CHEM - Chemistry,21
2310,2000-2999,B,1,CHEM - Chemistry,84
2310,2000-2999,A,4,CHEM - Chemistry,33
2310,2000-2999,A,1,CHEM - Chemistry,121
2311,2000-2999,Other,1,CHEM - Chemistry,1
2311,2000-2999,C,1,CHEM - Chemistry,1
2311,2000-2999,B,1,CHEM - Chemistry,8
2311,2000-2999,A,1,CHEM - Chemistry,30
2315,2000-2999,W,12,CHEM - Chemistry,2
2315,2000-2999,W,1,CHEM - Chemistry,4
2315,2000-2999,E,12,CHEM - Chemistry,2
2315,2000-2999,E,1,CHEM - Chemistry,2
2315,2000-2999,D,12,CHEM - Chemistry,1
2315,2000-2999,C,12,CHEM - Chemistry,3
2315,2000-2999,C,1,CHEM - Chemistry,1
2315,2000-2999,B,12,CHEM - Chemistry,8
2315,2000-2999,B,1,CHEM - Chemistry,24
2315,2000-2999,A,12,CHEM - Chemistry,108
2315,2000-2999,A,1,CHEM - Chemistry,153
2320,2000-2999,Other,1,CHEM - Chemistry,1
2320,2000-2999,W,1,CHEM - Chemistry,9
2320,2000-2999,E,1,CHEM - Chemistry,16
2320,2000-2999,D,1,CHEM - Chemistry,6
2320,2000-2999,C,1,CHEM - Chemistry,20
2320,2000-2999,B,1,CHEM - Chemistry,38
2320,2000-2999,A,1,CHEM - Chemistry,40
2325,2000-2999,Other,1,CHEM - Chemistry,1
2325,2000-2999,W,1,CHEM - Chemistry,4
2325,2000-2999,E,1,CHEM - Chemistry,2
2325,2000-2999,D,1,CHEM - Chemistry,2
2325,2000-2999,C,1,CHEM - Chemistry,8
2325,2000-2999,B,1,CHEM - Chemistry,14
2325,2000-2999,A,1,CHEM - Chemistry,72
3000,3000-3999,Other,1,CHEM - Chemistry,2
3000,3000-3999,W,1,CHEM - Chemistry,1
3000,3000-3999,E,1,CHEM - Chemistry,1
3000,3000-3999,C,1,CHEM - Chemistry,1
3000,3000-3999,B,1,CHEM - Chemistry,16
3000,3000-3999,A,1,CHEM - Chemistry,11
3060,3000-3999,Other,1,CHEM - Chemistry,2
3060,3000-3999,W,1,CHEM - Chemistry,4
3060,3000-3999,E,1,CHEM - Chemistry,4
3060,3000-3999,D,1,CHEM - Chemistry,3
3060,3000-3999,C,1,CHEM - Chemistry,36
3060,3000-3999,B,1,CHEM - Chemistry,49
3060,3000-3999,A,1,CHEM - Chemistry,41
